,LN_ID,TARGET,contract_type_ord,gender_ord,num_of_children_ord,INCOME,APPROVED_CREDIT,ANNUITY,PRICE,income_type_ord,education_ord,family_status_ord,housing_type_ord,DAYS_AGE,DAYS_WORK,DAYS_REGISTRATION,DAYS_ID_CHANGE,weekdays_apply_ord,HOUR_APPLY,organization_type_ord,EXT_SCORE_1,EXT_SCORE_2,EXT_SCORE_3,SK_ID_PREV,INST_NUMBER,INST_DAYS,PAY_DAYS,AMT_INST,AMT_PAY,contract_type_prevapp_ord,ANNUITY_PREV_APP,APPLICATION,APPROVED_CREDIT_PREV_APP,AMT_DOWN_PAYMENT,PRICE_PREV_APP,weekdays_apply_prevapp_ord,hour_apply_prevapp_ord,DAYS_DECISION,term_payment_ord,yield_group_ord,FIRST_DRAW,FIRST_DUE,TERMINATION,NFLAG_INSURED_ON_APPROVAL
50401,217474,0,1,1,2.0,202500.0,1256400.0,44644.5,900000.0,2.0,2,1,1,-12521,-1965,-2467,-4134,1,15,3,0.6266587897499076,0.6441763898621574,0.4311917977993083,1822493.0,3.0,-554.0,-545.0,13788045,13218.21,3.0,13788045.0,138555.0,137866.5,13855.5,138555.0,7.0,14,-645.0,5,1.0,365243.0,-614.0,-409.0,0.0
50402,295614,0,1,1,2.0,126000.0,558000.0,23769.0,558000.0,2.0,1,1,1,-15301,-1778,-8246,-4110,2,7,10,0.5828900377765326,0.6860010088832534,0.3046721837533529,2711990.0,2.0,-24.0,-57.0,7763265,111735,3.0,7763265.0,41431.5,37426.5,6750.0,41431.5,1.0,1,-85.0,2,2.0,365243.0,-54.0,365243.0,0.0
50404,288768,0,1,1,1.0,202500.0,488934.0,44973.0,418500.0,1.0,1,2,2,-8295,-270,-3084,-931,2,17,3,0.09437661076769706,0.0449437362480964,0.3723336657058204,2334979.0,3.0,-699.0,-694.0,10246545,10237635,3.0,10246545.0,55615.5,52695.0,5562.0,55615.5,3.0,8,-790.0,2,2.0,365243.0,-759.0,-604.0,0.0
50409,225204,0,1,2,3.0,157500.0,1318500.0,38682.0,1318500.0,4.0,2,1,1,-14374,-3476,-970,-6051,4,10,0,0.7670325472788754,0.5774141794363357,0.3425288720742255,1969726.0,4.0,-2132.0,-2136.0,1777545,1777545,3.0,1777545.0,18850.5,15772.5,4500.0,18850.5,5.0,8,-2253.0,5,2.0,365243.0,-2222.0,-1880.0,1.0
50411,148678,1,2,2,1.0,157500.0,315000.0,15750.0,315000.0,1.0,1,4,2,-13561,-694,-7568,-4005,5,12,7,0.6146782723430666,0.08438095163835167,0.2608559142068693,1513411.0,4.0,-43.0,-63.0,6811.56,6811.56,3.0,6811.56,59971.5,59971.5,0.0,59971.5,7.0,1,-166.0,8,3.0,365243.0,-133.0,365243.0,0.0
50414,211173,0,2,1,3.0,135000.0,270000.0,13500.0,270000.0,1.0,1,1,1,-18022,-1472,-32,-1125,3,17,36,0.6979034317372568,0.2501093113583379,0.15474363127259447,2063445.0,2.0,-87.0,-94.0,12028995,12028995,3.0,12028995.0,107820.0,123475.5,0.0,107820.0,2.0,4,-148.0,5,3.0,365243.0,-117.0,365243.0,0.0
50416,125940,0,2,2,1.0,157500.0,180000.0,9000.0,180000.0,2.0,1,2,1,-7884,-344,-6986,-548,4,15,23,0.2784712989825959,0.6676566181318264,0.1455428133497032,1181530.0,4.0,-553.0,-583.0,7336.71,7336.71,3.0,7336.71,53946.0,46183.5,10800.0,53946.0,3.0,14,-680.0,0,2.0,365243.0,-643.0,-433.0,0.0
50418,168023,0,1,1,1.0,225000.0,544491.0,17563.5,454500.0,1.0,1,1,1,-18967,-2291,-1806,-2443,1,18,52,0.8079508868063762,0.6431933656926778,0.20092608771597087,2601291.0,1.0,-15.0,-24.0,9081675,9081675,3.0,9081675.0,73491.84,79958.34,0.0,73491.84,4.0,3,-56.0,8,3.0,365243.0,-15.0,365243.0,0.0
50419,139527,0,1,1,2.0,112500.0,254700.0,14220.0,225000.0,1.0,2,1,1,-16634,-207,-1137,-179,6,11,3,0.5084238670045002,0.013522309469152168,0.3280631605201915,1924128.0,1.0,-2120.0,-2133.0,2913435,2913435,3.0,2913435.0,14850.0,14170.5,1350.0,14850.0,4.0,1,-2151.0,2,2.0,365243.0,-2120.0,-1966.0,0.0
50420,236321,0,1,1,1.0,112500.0,720000.0,22738.5,720000.0,4.0,1,2,1,-10310,-2568,-181,-2971,3,15,7,0.4473451253400241,0.4657345072466718,0.5620604831738043,1595045.0,1.0,-1503.0,-1509.0,1725885,1725885,3.0,1725885.0,38268.0,38268.0,0.0,38268.0,3.0,9,-1535.0,4,4.0,365243.0,-1503.0,-866.0,0.0
50422,212943,0,1,2,1.0,94500.0,675000.0,28728.0,675000.0,2.0,1,1,1,-15051,-838,-1657,-5113,4,17,24,0.6228312335619091,0.7524562315203036,0.6879328378491735,1564484.0,9.0,-811.0,-819.0,9504.72,9504.72,3.0,2551.41,20695.5,22882.5,0.0,20695.5,6.0,9,-1083.0,5,2.0,365243.0,-1051.0,-793.0,0.0
50425,206352,0,1,1,1.0,202500.0,427500.0,21955.5,427500.0,1.0,2,1,1,-8965,-708,-448,-1625,4,15,3,0.19797896851984229,0.6451331688440922,0.35233997269170386,1055390.0,2.0,-1921.0,-1921.0,9358515,9358515,3.0,9358515.0,77161.5,86485.5,7717.5,77161.5,3.0,2,-1982.0,5,1.0,365243.0,-1951.0,-1614.0,0.0
50430,252901,0,1,1,3.0,90000.0,177768.0,11358.0,135000.0,1.0,1,1,1,-11753,-1269,-1305,-4130,1,16,26,0.1943785400417017,0.4132274376378188,0.5832379256761245,1289283.0,1.0,-2777.0,-2785.0,6719445,6719445,3.0,6719445.0,35500.5,33480.0,3600.0,35500.5,7.0,12,-2808.0,2,3.0,365243.0,-2777.0,-2682.0,1.0
50432,219200,0,1,1,1.0,184500.0,1971072.0,68643.0,1800000.0,1.0,2,1,1,-19813,-3119,-3089,-3347,4,11,29,0.6111046239448246,0.6438404923326116,0.14644206667896328,2612846.0,7.0,-1307.0,-1312.0,3893.49,3893.49,3.0,3893.49,44055.0,35235.0,8820.0,44055.0,1.0,13,-1522.0,5,2.0,365243.0,-1487.0,-1151.0,0.0
50433,115154,0,1,2,2.0,112500.0,885501.0,35248.5,715500.0,1.0,4,1,1,-15084,-154,-6180,-4144,4,15,3,0.4327876352703981,0.674198406843736,0.7981372313187245,2611147.0,4.0,-127.0,-144.0,19615725,19615725,3.0,19615725.0,102555.0,107968.5,0.0,102555.0,5.0,2,-251.0,2,1.0,365243.0,-217.0,-60.0,0.0
50439,226993,0,1,2,1.0,112500.0,953460.0,64107.0,900000.0,1.0,2,1,1,-14865,-2899,-1984,-471,6,14,9,0.6357985302057723,0.6082133636500614,0.6161216908872079,2788359.0,6.0,-685.0,-701.0,4923045,4923045,3.0,4932225.0,24705.0,26010.0,0.0,24705.0,7.0,4,-867.0,2,1.0,365243.0,-835.0,-664.0,0.0
50440,111926,0,1,2,2.0,166500.0,961146.0,28233.0,688500.0,2.0,2,4,1,-14907,-688,-8982,-4496,6,14,1,0.33627432950603425,0.6444770732103183,0.3962195720630885,1711715.0,9.0,-207.0,-222.0,6289.11,6289.11,3.0,6289.11,57231.0,57231.0,0.0,57231.0,6.0,0,-483.0,8,3.0,365243.0,-447.0,-174.0,0.0
50446,175285,0,1,1,3.0,211500.0,1303812.0,38250.0,1138500.0,1.0,2,1,2,-17104,-5817,-7064,-595,2,9,33,0.7122297262730706,0.6902107048259042,0.3201633668633456,1589354.0,18.0,-955.0,-984.0,4597425,4597425,3.0,4597425.0,101938.5,101938.5,0.0,101938.5,3.0,3,-1497.0,4,4.0,365243.0,-1465.0,-772.0,0.0
50447,228829,0,1,1,1.0,135000.0,873342.0,30942.0,729000.0,1.0,1,1,1,-15393,-2297,-7388,-3912,1,14,19,0.5791630638827607,0.3841937137035555,0.7281412993111438,2833924.0,5.0,-10.0,-20.0,11856195,11856195,3.0,11856195.0,67495.5,63409.5,13500.0,67495.5,2.0,1,-160.0,2,1.0,365243.0,-130.0,365243.0,1.0
50448,213065,0,1,2,2.0,180000.0,1540867.5,42372.0,1345500.0,2.0,2,1,1,-10766,-3226,-4893,-3121,2,19,3,0.7427938262091393,0.7273474386924942,0.8327850252992314,2431943.0,7.0,-816.0,-838.0,7746.21,7746.21,3.0,7746.21,77400.0,69660.0,7740.0,77400.0,5.0,5,-1033.0,8,3.0,365243.0,-996.0,-742.0,0.0
50451,199085,0,1,2,2.0,135000.0,545040.0,25537.5,450000.0,2.0,2,1,1,-10547,-694,-4995,-2602,2,18,8,0.5855353688066594,0.3827099659122802,0.5673792367572691,1557310.0,1.0,-2442.0,-2456.0,6518925,6518925,3.0,6518925.0,35451.0,32481.0,4500.0,35451.0,7.0,4,-2473.0,2,2.0,365243.0,-2442.0,-2284.0,1.0
50456,121157,0,1,2,1.0,135000.0,272520.0,17545.5,225000.0,1.0,1,1,1,-13436,-2859,-3297,-2780,3,9,7,0.7160840295809727,0.5274072664401841,0.5190973382084597,1488658.0,4.0,-195.0,-203.0,49595.04,49595.04,3.0,16957.26,89325.0,94041.0,0.0,89325.0,2.0,8,-316.0,2,3.0,365243.0,-285.0,-192.0,0.0
50457,137291,0,1,2,2.0,540000.0,2064186.0,54450.0,1845000.0,2.0,1,1,1,-18782,-1440,-1699,-2317,1,5,15,0.7103454910381716,0.3372655112784962,0.17249546677733105,2522384.0,4.0,-1017.0,-1015.0,12627585,12386385,3.0,12627585.0,112455.0,67455.0,45000.0,112455.0,4.0,12,-1138.0,2,1.0,365243.0,-1107.0,-953.0,0.0
50461,190878,0,2,2,2.0,292500.0,180000.0,9000.0,180000.0,4.0,1,2,1,-11403,-452,-3885,-2884,5,4,1,0.27564731971952977,0.6925716280966457,0.8245949709919925,2477738.0,4.0,-2122.0,-2125.0,4176585,4176585,3.0,4176585.0,27450.0,26334.0,2745.0,27450.0,2.0,7,-2243.0,0,2.0,365243.0,-2212.0,-2000.0,1.0
50462,115520,0,1,2,3.0,103500.0,241618.5,23665.5,229500.0,1.0,1,1,1,-13481,-2408,-374,-1683,2,6,7,0.30602375465356585,0.6267276199408983,0.5046813193144684,1456368.0,3.0,-645.0,-694.0,6599.52,169065,3.0,6599.52,49396.5,48366.0,4941.0,49396.5,3.0,4,-748.0,8,2.0,365243.0,-705.0,-457.0,0.0
50463,168227,0,1,1,1.0,270000.0,585000.0,21141.0,585000.0,1.0,1,1,1,-21086,-633,-9213,-3277,4,11,3,0.8323452769784672,0.6323121036117935,0.3791004853998145,2696667.0,4.0,-1291.0,-1304.0,10309.68,10309.68,3.0,10310.22,46233.0,38205.0,9247.5,46233.0,5.0,12,-1413.0,1,1.0,365243.0,-1381.0,-1285.0,0.0
50471,148588,0,1,1,3.0,121500.0,271066.5,21105.0,234000.0,1.0,1,1,1,-11438,-825,-11414,-3607,5,16,8,0.5958361607893229,0.6894667734571683,0.5797274227921155,1472460.0,1.0,-184.0,-193.0,13826655,13826655,3.0,13826655.0,89280.0,100084.5,0.0,89280.0,5.0,4,-217.0,8,2.0,365243.0,-184.0,365243.0,0.0
50475,135831,0,1,2,3.0,90000.0,675000.0,28728.0,675000.0,1.0,2,1,1,-14643,-3922,-1954,-3545,2,12,43,0.7728940997431625,0.7406533675449222,0.6863823354047934,1152946.0,6.0,-648.0,-657.0,29606265,29606265,3.0,5747.85,62298.0,56065.5,6232.5,62298.0,6.0,4,-829.0,5,1.0,365243.0,-798.0,-646.0,0.0
50477,153275,0,1,2,3.0,135000.0,225000.0,8613.0,225000.0,1.0,2,1,1,-14858,-1794,-3461,-4938,1,14,12,0.6393057038397061,0.4434870828307996,0.38079968264891495,2228546.0,3.0,-832.0,-838.0,3433.05,3433.05,3.0,3433.05,33984.0,33984.0,0.0,33984.0,7.0,4,-925.0,5,1.0,365243.0,-892.0,-617.0,0.0
50479,177114,0,1,2,2.0,112500.0,590337.0,25141.5,477000.0,1.0,1,3,1,-12366,-3206,-1662,-4667,2,15,2,0.5277392136599597,0.5881064388473913,0.7517237147741489,2181026.0,1.0,-1303.0,-1327.0,5576355,5576355,3.0,5576355.0,83016.0,83016.0,0.0,83016.0,5.0,6,-1334.0,3,3.0,365243.0,-1303.0,-968.0,0.0
50481,133355,0,2,1,1.0,675000.0,585000.0,29250.0,585000.0,2.0,2,1,1,-19628,-5251,-9014,-3170,2,9,1,0.8074689973107418,0.7010624245567584,0.6380435278721609,1684116.0,3.0,-2220.0,-2295.0,10416915,10416915,3.0,10416915.0,62955.0,51903.0,13500.0,62955.0,1.0,7,-2311.0,2,3.0,365243.0,-2280.0,-2186.0,1.0
50484,180706,1,1,2,1.0,90000.0,1546020.0,45333.0,1350000.0,1.0,1,1,1,-10705,-366,-3337,-1664,5,10,3,0.15947795964787198,0.2653032236400573,0.3723336657058204,1931741.0,2.0,-833.0,-847.0,18049.23,18049.23,3.0,18049.23,349317.0,349317.0,0.0,349317.0,4.0,18,-894.0,4,3.0,365243.0,-863.0,-289.0,0.0
50486,151794,1,1,2,1.0,135000.0,485640.0,37710.0,450000.0,1.0,1,1,1,-16432,-3305,-6175,-4105,4,12,15,0.7265701626261861,0.588265343951069,0.5531646987710016,1365458.0,5.0,-924.0,-926.0,8713125,8713125,3.0,4433535.0,35995.5,23683.5,13500.0,35995.5,7.0,6,-1075.0,2,1.0,365243.0,-1044.0,-921.0,0.0
50487,207758,0,1,2,1.0,112500.0,900000.0,26446.5,900000.0,3.0,1,1,1,-20415,365243,-948,-3755,1,19,6,0.8635289105122685,0.7074160719814931,0.7295666907060153,2751976.0,2.0,-779.0,-775.0,7143795,6961905,3.0,7143795.0,33516.0,26811.0,6705.0,33516.0,5.0,12,-850.0,1,1.0,365243.0,-809.0,-707.0,0.0
50492,252810,0,1,2,1.0,153000.0,508495.5,22396.5,454500.0,3.0,1,1,1,-20950,365243,-11287,-4015,4,15,6,0.7814050711099308,0.4624114924107208,0.5424451438613613,1597307.0,1.0,-547.0,-560.0,7075125,7075125,3.0,7075125.0,157050.0,157050.0,0.0,157050.0,1.0,14,-585.0,4,4.0,365243.0,-547.0,-215.0,0.0
50493,258583,0,1,2,1.0,112500.0,900000.0,23742.0,900000.0,4.0,1,1,1,-13449,-6102,-1087,-4501,3,16,47,0.38941554926782296,0.7589116102424698,0.7001838506835805,1589808.0,2.0,-2601.0,-2612.0,2732.04,2732.04,3.0,2732.04,17955.0,17226.0,1795.5,17955.0,3.0,3,-2662.0,0,3.0,365243.0,-2631.0,-2413.0,1.0
50494,243044,0,1,1,2.0,162000.0,270000.0,32170.5,270000.0,4.0,1,1,1,-10890,-2675,-2328,-1348,5,15,16,0.31682370405925164,0.25903881197624035,0.2471909382666521,2166185.0,2.0,-1449.0,-1450.0,3283.92,3283.92,3.0,3283.92,17050.5,16105.5,1705.5,17050.5,7.0,4,-1510.0,2,2.0,365243.0,-1479.0,-1306.0,0.0
50502,151120,0,1,2,1.0,157500.0,533668.5,27378.0,477000.0,4.0,1,1,3,-16531,-2748,-1583,-76,3,13,43,0.36199690094477177,0.6772889049207736,0.5280927512030451,1012378.0,5.0,-117.0,-138.0,10156905,10156905,3.0,10156905.0,49396.5,49396.5,0.0,49396.5,6.0,4,-277.0,2,2.0,365243.0,-237.0,-80.0,0.0
50503,231748,0,1,2,1.0,270000.0,630000.0,32296.5,630000.0,1.0,3,4,1,-13471,-2926,-5774,-1513,4,15,3,0.5167452193486629,0.6194197436385451,0.24988506275045536,1141494.0,2.0,-2326.0,-2317.0,6180.39,6180.39,3.0,6180.39,56241.0,55629.0,5625.0,56241.0,4.0,5,-2387.0,5,2.0,365243.0,-2356.0,-2013.0,1.0
50504,154936,0,1,2,2.0,180000.0,454500.0,25375.5,454500.0,2.0,2,1,1,-11840,-2411,-4197,-2520,3,19,1,0.6859793432004465,0.6048368477148688,0.8193176922872417,2382426.0,2.0,-53.0,-67.0,10840995,10840995,3.0,10840995.0,67320.0,60588.0,6732.0,67320.0,1.0,8,-116.0,2,3.0,365243.0,-83.0,365243.0,0.0
50505,152015,0,1,2,2.0,180000.0,495000.0,25272.0,495000.0,4.0,1,1,1,-14175,-2772,-854,-2086,3,12,1,0.5690332294995344,0.6256629415158111,0.2314393514998941,1508980.0,1.0,-749.0,-756.0,24841305,24841305,3.0,24841305.0,112410.0,120177.0,11241.0,112410.0,7.0,4,-780.0,2,2.0,365243.0,-749.0,-591.0,0.0
50517,136079,0,1,2,1.0,342000.0,1971072.0,68643.0,1800000.0,2.0,2,3,1,-15692,-3296,-3734,-1634,5,15,8,0.4756890389213673,0.4838473628094329,0.4329616670974407,1752473.0,2.0,-258.0,-311.0,9555.75,9555.75,3.0,9555.75,116730.0,93384.0,23346.0,116730.0,5.0,4,-322.0,5,1.0,365243.0,-288.0,-222.0,0.0
50523,190119,0,1,2,1.0,90000.0,534204.0,28588.5,495000.0,3.0,1,1,1,-20879,365243,-8947,-3944,3,12,6,0.7592065844691814,0.4931905526635762,0.6313545365850379,1237253.0,3.0,-1337.0,-1343.0,7701255,7701255,3.0,7701255.0,61605.0,55444.5,6160.5,61605.0,3.0,4,-1428.0,0,3.0,365243.0,-1397.0,-1179.0,0.0
50528,215232,0,1,1,1.0,225000.0,1288350.0,37665.0,1125000.0,1.0,1,2,1,-14338,-428,-6368,-5115,7,11,27,0.4314362629043237,0.19767059597131406,0.807273923277881,1681636.0,11.0,-1794.0,-1819.0,6995115,6995115,3.0,3629.7,27940.5,30708.0,0.0,27940.5,3.0,15,-2125.0,5,2.0,365243.0,-2094.0,-1792.0,0.0
50533,184188,1,1,2,2.0,72000.0,138204.0,7627.5,99000.0,2.0,1,1,1,-10681,-2444,-4667,-3340,3,12,3,0.25732533948949954,0.5761223789511042,0.4507472818545589,2635267.0,5.0,-1587.0,-1594.0,5473395,5473395,3.0,5473395.0,23184.0,27301.5,0.0,23184.0,6.0,8,-1740.0,2,2.0,365243.0,-1707.0,-1550.0,0.0
50534,239555,0,1,2,1.0,225000.0,305640.0,30357.0,270000.0,4.0,1,1,1,-15675,-1147,-3232,-3259,2,7,9,0.6282518907430933,0.5442659444148326,0.17146836689679945,1799432.0,7.0,-2277.0,-2274.0,22109.58,21927465,3.0,22109.58,157603.5,150201.0,15763.5,157603.5,6.0,4,-2488.0,0,1.0,365243.0,-2457.0,-2242.0,1.0
50535,186477,0,1,2,3.0,157500.0,1008117.0,29475.0,841500.0,2.0,2,3,1,-14208,-2540,-3575,-2225,3,20,3,0.7978629226594586,0.7118812129325875,0.33125086459090186,2801182.0,7.0,-469.0,-479.0,13103055,13103055,3.0,13103055.0,100507.5,125460.0,0.0,100507.5,7.0,3,-680.0,5,1.0,365243.0,-649.0,-309.0,0.0
50542,173352,0,1,2,2.0,78750.0,270000.0,19201.5,270000.0,2.0,1,4,3,-11419,-4311,-3184,-3188,2,15,4,0.3170514283391199,0.2294975671731561,0.2622489709189549,2190377.0,3.0,-844.0,-866.0,16241445,16241445,3.0,16241445.0,147622.5,147622.5,0.0,147622.5,3.0,4,-937.0,8,3.0,365243.0,-904.0,-631.0,0.0
50547,230825,0,1,2,1.0,270000.0,1724220.0,50544.0,1350000.0,3.0,1,1,1,-20992,365243,-1100,-3652,2,9,6,0.43238407011568175,0.5054029660682395,0.8528284668510541,2761070.0,4.0,-261.0,-285.0,12750435,12750435,3.0,12750435.0,136602.0,136602.0,0.0,136602.0,1.0,15,-386.0,5,3.0,365243.0,-351.0,-198.0,0.0
50550,106885,0,2,2,3.0,112500.0,270000.0,13500.0,270000.0,2.0,2,1,1,-13281,-1350,-3885,-5568,4,12,10,0.5835690095547208,0.17276611605733833,0.656158373001177,2628700.0,5.0,-683.0,-696.0,20484.81,20484.81,3.0,20484.81,216000.0,210100.5,22500.0,216000.0,1.0,11,-836.0,5,1.0,365243.0,-803.0,-466.0,0.0
50553,192413,0,1,2,1.0,90000.0,450000.0,22977.0,450000.0,4.0,1,5,1,-15046,-1721,-480,-4253,5,18,1,0.4133678955516231,0.360396242872698,0.1986200451074864,1001253.0,2.0,-1216.0,-1255.0,5236155,5236155,3.0,5236155.0,24565.5,19651.5,4914.0,24565.5,3.0,0,-1284.0,1,1.0,365243.0,-1246.0,-1153.0,0.0
50554,151430,0,1,1,2.0,180000.0,403249.5,18927.0,283500.0,1.0,1,4,1,-15450,-341,-1338,-1338,5,7,3,0.3119233644968412,0.3120460409808681,0.3344541255096772,2092477.0,1.0,-28.0,-44.0,12730725,12730725,3.0,12730725.0,112941.0,129339.0,0.0,112941.0,3.0,3,-58.0,5,3.0,365243.0,-28.0,365243.0,1.0
50555,192019,0,1,2,1.0,225000.0,765522.0,24691.5,639000.0,2.0,1,2,1,-15998,-133,-161,-4222,5,5,3,0.4958638125334612,0.26629754337509354,0.3506958432829587,2249704.0,10.0,-93.0,-95.0,30637215,30637215,3.0,30637215.0,425218.5,467316.0,0.0,425218.5,3.0,0,-394.0,3,3.0,365243.0,-363.0,365243.0,0.0
50556,284411,0,1,1,1.0,180000.0,592560.0,35937.0,450000.0,1.0,1,2,1,-9685,-1407,-4251,-2235,5,14,4,0.2158168155312302,0.2745765589468339,0.42589289800515295,1697666.0,9.0,-1348.0,-1362.0,8831565,8831565,3.0,8831565.0,176008.5,195822.0,0.0,176008.5,3.0,1,-1619.0,4,4.0,365243.0,-1588.0,-894.0,0.0
50560,204964,0,1,2,2.0,94500.0,675000.0,34596.0,675000.0,1.0,1,1,1,-11606,-509,-5715,-4196,4,12,20,0.4853555187200949,0.6291339546880055,0.41184855592423975,2746135.0,3.0,-1845.0,-1871.0,8200.35,8200.35,3.0,8200.35,42210.0,39577.5,4500.0,42210.0,1.0,8,-1936.0,2,2.0,365243.0,-1905.0,-1748.0,0.0
50562,204538,1,1,1,2.0,225000.0,751842.0,38515.5,607500.0,4.0,1,1,1,-14210,-1988,-5709,-1468,2,11,21,0.2529292889824025,0.3891047408548341,0.5154953751603267,1622550.0,9.0,-287.0,-294.0,11667.69,11667.69,3.0,11667.69,205888.5,205888.5,0.0,205888.5,3.0,8,-559.0,4,1.0,365243.0,-527.0,365243.0,0.0
50563,269438,0,1,2,1.0,135000.0,225000.0,11074.5,225000.0,1.0,2,2,2,-9074,-1276,-4603,-1640,7,10,3,0.33394240333196057,0.4944696107405739,0.5280927512030451,2192136.0,1.0,-955.0,-983.0,5457.96,5457.96,3.0,5457.96,25609.5,20484.0,5125.5,25609.5,3.0,4,-1005.0,1,1.0,365243.0,-955.0,-889.0,0.0
50567,197416,0,2,2,1.0,67500.0,202500.0,10125.0,202500.0,1.0,1,1,1,-18521,-1193,-295,-2043,4,16,3,0.7493630170777045,0.7388557466984222,0.3506958432829587,1316385.0,5.0,-424.0,-433.0,8766.18,8766.18,3.0,8766.18,40495.5,42633.0,0.0,40495.5,3.0,13,-575.0,2,2.0,365243.0,-544.0,-389.0,0.0
50568,296619,0,1,1,2.0,202500.0,1051294.5,34042.5,918000.0,1.0,2,1,1,-14892,-616,-2237,-1204,6,10,34,0.27802039933196465,0.5424211699104411,0.10684194768082178,2768306.0,2.0,-90.0,-108.0,12720.33,12720.33,3.0,12720.33,68688.0,68688.0,0.0,68688.0,3.0,3,-157.0,2,1.0,365243.0,-120.0,365243.0,0.0
50573,129776,0,2,2,1.0,157500.0,450000.0,22500.0,450000.0,1.0,1,1,1,-15905,-3246,-1674,-675,7,13,14,0.8307479951487363,0.7055478315805168,0.4794489811780563,2791261.0,2.0,-232.0,-234.0,11783475,11783475,3.0,11783475.0,102465.0,102465.0,0.0,102465.0,7.0,3,-294.0,8,1.0,365243.0,-262.0,365243.0,0.0
50574,155270,0,1,2,1.0,99000.0,454455.0,21316.5,319500.0,2.0,1,3,1,-12024,-337,-6127,-3978,3,15,19,0.2713390276677333,0.4693546588518068,0.6925590674998008,1487742.0,6.0,-2022.0,-2029.0,7061.31,7061.31,3.0,7061.31,64260.0,63558.0,6426.0,64260.0,5.0,8,-2203.0,5,2.0,365243.0,-2172.0,-1837.0,1.0
50578,111204,1,1,1,1.0,126000.0,616261.5,22266.0,468000.0,1.0,1,3,1,-17325,-1351,-2354,-862,6,7,28,0.2635016955162946,0.7687332042021113,0.3092753558842053,1467471.0,9.0,-1752.0,-1752.0,2788.92,2785.23,3.0,2788.92,22635.0,22401.0,2250.0,22635.0,6.0,0,-2023.0,5,2.0,365243.0,-1992.0,-1651.0,0.0
50581,277762,1,1,1,1.0,99000.0,414229.5,20277.0,342000.0,1.0,1,3,1,-9525,-1621,-3228,-1966,3,16,3,0.08517979303212189,0.16219210595922867,0.21885908222837447,1564659.0,1.0,-30.0,-32.0,13376.16,13376.16,3.0,13376.16,114975.0,115996.5,11497.5,114975.0,4.0,12,-62.0,8,3.0,365243.0,-30.0,365243.0,0.0
50587,259463,0,1,2,3.0,157500.0,500490.0,54031.5,450000.0,1.0,2,1,1,-12826,-2547,-1058,-3127,3,3,10,0.465464469414038,0.6754604127031251,0.5726825047161584,2040496.0,2.0,-1749.0,-1769.0,17656875,17656875,3.0,17656875.0,93510.0,77895.0,18702.0,93510.0,6.0,11,-1810.0,7,1.0,365243.0,-1779.0,-1655.0,0.0
50588,223269,0,1,2,2.0,135000.0,675000.0,49117.5,675000.0,1.0,1,1,1,-15164,-845,-961,-4882,7,10,2,0.5923168324987259,0.4668610126612561,0.4543210601605785,1825291.0,8.0,-590.0,-601.0,13840515,13840515,3.0,13840515.0,118755.0,106605.0,12150.0,118755.0,3.0,5,-837.0,8,2.0,365243.0,-800.0,-525.0,0.0
50594,206984,0,1,2,1.0,180000.0,1076287.5,45729.0,913500.0,2.0,1,2,1,-18058,-2976,-3055,-1612,5,11,1,0.5769251011628944,0.7452055366519335,0.5797274227921155,2657639.0,9.0,-1670.0,-1689.0,3264.21,3250.53,3.0,3264.21,34609.14,30424.5,6925.14,34609.14,3.0,14,-1941.0,5,1.0,365243.0,-1910.0,-1510.0,0.0
50595,244539,0,1,1,1.0,135000.0,78192.0,8973.0,67500.0,1.0,1,2,4,-10543,-802,-5025,-3205,2,14,23,0.1582707240250031,0.7024034746087694,0.470456116119975,2841719.0,5.0,-2600.0,-2610.0,6519645,6437.34,3.0,6519645.0,45675.0,41107.5,4567.5,45675.0,6.0,5,-2754.0,0,2.0,365243.0,-2720.0,-2501.0,0.0
50600,137118,0,1,2,1.0,54000.0,355536.0,18283.5,270000.0,1.0,2,1,3,-10317,-2519,-4353,-2298,4,6,1,0.31246812036845284,0.033759477827145404,0.4740512892789932,2143061.0,3.0,-912.0,-925.0,4192.65,4192.65,3.0,4192.65,21856.5,20727.0,4374.0,21856.5,2.0,15,-1003.0,2,2.0,365243.0,-972.0,-844.0,0.0
50602,191493,0,2,2,1.0,90000.0,225000.0,11250.0,225000.0,1.0,1,1,1,-18488,-1060,-6774,-6,3,14,3,0.4535463195165094,0.6520558490372564,0.4650692149562261,1307842.0,1.0,-2320.0,-2329.0,4921.2,4921.2,1.0,4921.2,45000.0,45000.0,0.0,45000.0,5.0,3,-2350.0,5,2.0,365243.0,-2320.0,-1984.0,0.0
50610,105562,0,1,2,2.0,157500.0,1061599.5,31171.5,927000.0,1.0,2,1,1,-13427,-254,-745,-4039,2,12,3,0.522519489004353,0.5817514653244674,0.17560597946937906,2057908.0,9.0,-1404.0,-1420.0,20290.5,20290.5,3.0,10375.2,87079.5,84834.0,8712.0,87079.5,7.0,4,-1675.0,8,1.0,365243.0,-1644.0,-1402.0,0.0
50615,192988,0,1,2,1.0,135000.0,468000.0,15597.0,468000.0,1.0,1,4,1,-20312,-8497,-4141,-3840,2,16,7,0.6614383000322512,0.5863413655416045,0.4686596550493113,1523826.0,2.0,-2660.0,-2660.0,6035895,6035895,3.0,6035895.0,25686.0,21186.0,5175.0,25686.0,4.0,5,-2721.0,1,3.0,365243.0,-2690.0,-2536.0,1.0
